,text,username,tweet_id,timestamp,hashtags,screen_name,retweets,likes,uni_handle,compound,Sentiment,score,retweets_n,likes_n,engagement_score,clean_tweets,tweet_tokens,pos,nouns,irrelevance,engagement,sentiment_score
1231,iiitb @iiitb_official is thrilled to be co-hosting this timely session on the indian constitution with @archives_ncbs and @champacabookshttps://twitter.com/archives_ncbs/status/1213741111262371840 …,Janaki Srinivasan,1214941008535805952,2020-01-08 16:04:43,[],janasrin,10.0,26.0,,0.4404,Positive,4,0.022935779816513763,0.0034107306834579563,1.5125760163291442,IIITB @IIITB_official is thrilled to be co-hosting this timely session on the Indian constitution with @Archives_NCBS and @ …,"['iiitb', 'iiitb_official', 'thrilled', 'co', 'hosting', 'timely', 'session', 'indian', 'constitution', 'archives_ncbs']","[('iiitb', 'JJ'), ('iiitb_official', 'NN'), ('thrilled', 'VBD'), ('co', 'JJ'), ('hosting', 'VBG'), ('timely', 'JJ'), ('session', 'NN'), ('indian', 'JJ'), ('constitution', 'NN'), ('archives_ncbs', 'NN')]","['iiitb_official', 'session', 'constitution', 'archives_ncbs']",0,1,5
1232,seqgan: gans for sequence generation - ai club @iiitb - medium https://medium.com/ai-club-iiitb/seqgan-gans-for-sequence-generation-5c74a84cd230 …,Dr Alan Beckles,1214888207583764480,2020-01-08 12:34:54,[],Ritmonegro,0.0,0.0,,0.0,Neutral,3,0.0,0.0,0.0,SeqGAN GANs for sequence generation AI Club @IIITB Medium …,"['seqgan', 'gans', 'sequence', 'generation', 'ai', 'club', 'iiitb', 'medium']","[('seqgan', 'JJ'), ('gans', 'NNS'), ('sequence', 'NN'), ('generation', 'NN'), ('ai', 'VBP'), ('club', 'NN'), ('iiitb', 'NN'), ('medium', 'NN')]","['gans', 'sequence', 'generation', 'club', 'iiitb', 'medium']",0,0,3
1233,"talk title:
moving beyond flexibility in knowledge work
by ingrid erickson, syracuse university

2:00 pm – 3:30 pm on 9 january 2020 (thursday)

for more details: http://tiny.cc/749fiz 
#iiitb #iiitb10100 #iiitbangalore #citaap #knowledgework #ingriderickson #syracuseuniversitypic.twitter.com/evoq9vf6jt",IIIT Bangalore,1214867400413171712,2020-01-08 11:12:14,"['IIITB', 'IIITB10100', 'IIITBangalore', 'CITAAP', 'KnowledgeWork', 'IngridErickson', 'SyracuseUniversitypic']",IIITB_official,1.0,2.0,1.0,0.34,Positive,4,0.0022935779816513763,0.0002623638987275351,0.14810923484818397,Talk Title: Moving Beyond Flexibility in Knowledge Work by Ingrid Erickson Syracuse University 2:00 pm 3:30 pm on 9 January 2020 (Thursday) For more details #IIITB #IIITB10100 #IIITBangalore #CITAAP #KnowledgeWork #IngridErickson #SyracuseUniversitypic.twitter.com/Evoq9Vf6jt,"['talk', 'title', 'moving', 'beyond', 'flexibility', 'knowledge', 'work', 'ingrid', 'erickson', 'syracuse', 'university', '2', '00', 'pm', '3', '30', 'pm', '9', 'january', '2020', 'thursday', 'details', 'iiitb', 'iiitb10100', 'iiitbangalore', 'citaap', 'knowledgework', 'ingriderickson', 'syracuseuniversitypic', 'twitter', 'com', 'evoq9vf6jt']","[('talk', 'NN'), ('title', 'NN'), ('moving', 'VBG'), ('beyond', 'IN'), ('flexibility', 'NN'), ('knowledge', 'NN'), ('work', 'NN'), ('ingrid', 'JJ'), ('erickson', 'NN'), ('syracuse', 'NN'), ('university', 'NN'), ('2', 'CD'), ('00', 'CD'), ('pm', 'NN'), ('3', 'CD'), ('30', 'CD'), ('pm', 'NN'), ('9', 'CD'), ('january', 'JJ'), ('2020', 'CD'), ('thursday', 'NN'), ('details', 'NNS'), ('iiitb', 'VBP'), ('iiitb10100', 'NN'), ('iiitbangalore', 'NN'), ('citaap', 'NN'), ('knowledgework', 'NN'), ('ingriderickson', 'NN'), ('syracuseuniversitypic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('evoq9vf6jt', 'NN')]","['talk', 'title', 'flexibility', 'knowledge', 'work', 'erickson', 'syracuse', 'university', 'pm', 'pm', 'thursday', 'details', 'iiitb10100', 'iiitbangalore', 'citaap', 'knowledgework', 'ingriderickson', 'syracuseuniversitypic', 'twitter', 'com', 'evoq9vf6jt']",0,1,3
1234,no please,Harsh Dubey,1214837340788543488,2020-01-08 09:12:47,[],harsh_iiitb,0.0,0.0,,-0.2411,Negative,2,0.0,0.0,0.0,No please,['please'],"[('please', 'NN')]",['please'],0,0,2
1235,"this event aims to bring together people from disparate backgrounds to talk to one another about how their lives have been impacted by the internet, web and mobile technologies. 

for more details: https://braveconversations.org/bangalore-2020/ 
#iiitb #iiitb10100 #iiitbangalore #wstnet #websciencepic.twitter.com/ar0ouydz4b",IIIT Bangalore,1222847691308204032,2020-01-30 11:43:03,"['IIITB', 'IIITB10100', 'IIITBangalore', 'WSTNet', 'WebSciencepic']",IIITB_official,0.0,3.0,1.0,0.0,Neutral,3,0.0,0.0003935458480913026,0.015741833923652103,This event aims to bring together people from disparate backgrounds to talk to one another about how their lives have been impacted by the Internet Web and Mobile technologies For more details #IIITB #IIITB10100 #IIITBangalore #WSTNet #WebSciencepic.twitter.com/ar0oUydZ4b,"['event', 'aims', 'bring', 'together', 'people', 'disparate', 'backgrounds', 'talk', 'one', 'another', 'lives', 'impacted', 'internet', 'web', 'mobile', 'technologies', 'details', 'iiitb', 'iiitb10100', 'iiitbangalore', 'wstnet', 'websciencepic', 'twitter', 'com', 'ar0ouydz4b']","[('event', 'NN'), ('aims', 'NNS'), ('bring', 'VBP'), ('together', 'RB'), ('people', 'NNS'), ('disparate', 'VBP'), ('backgrounds', 'NNS'), ('talk', 'VB'), ('one', 'CD'), ('another', 'DT'), ('lives', 'VBZ'), ('impacted', 'VBN'), ('internet', 'JJ'), ('web', 'NN'), ('mobile', 'NN'), ('technologies', 'NNS'), ('details', 'NNS'), ('iiitb', 'VBP'), ('iiitb10100', 'NN'), ('iiitbangalore', 'NN'), ('wstnet', 'NN'), ('websciencepic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('ar0ouydz4b', 'NN')]","['event', 'aims', 'people', 'backgrounds', 'web', 'mobile', 'technologies', 'details', 'iiitb10100', 'iiitbangalore', 'wstnet', 'websciencepic', 'twitter', 'com', 'ar0ouydz4b']",0,0,3
1236,""" choosing to be invisible, dying to be visible: 
women’s survival strategies in informal labour markets""

by

funda ustek-spilda

for more details: http://tiny.cc/jigdjz 
#iiitb #iiitb10100 #iiitbangalore #iiitbtalks #citaap #womensurvivalstrategiespic.twitter.com/ynxrfothfg",IIIT Bangalore,1222837787591733248,2020-01-30 11:03:42,"['IIITB', 'IIITB10100', 'IIITBangalore', 'IIITBTalks', 'CITAAP', 'WomenSurvivalStrategiespic']",IIITB_official,0.0,1.0,1.0,0.0,Neutral,3,0.0,0.00013118194936376755,0.005247277974550702,"Choosing to be invisible dying to be visible Women’s survival strategies in informal labour markets"" by Funda Ustek-Spilda For more details #IIITB #IIITB10100 #IIITBangalore #IIITBTalks #CITAAP #WomenSurvivalStrategiespic.twitter.com/YnxRFOtHFg","['choosing', 'invisible', 'dying', 'visible', 'women', 'survival', 'strategies', 'informal', 'labour', 'markets', 'funda', 'ustek', 'spilda', 'details', 'iiitb', 'iiitb10100', 'iiitbangalore', 'iiitbtalks', 'citaap', 'womensurvivalstrategiespic', 'twitter', 'com', 'ynxrfothfg']","[('choosing', 'VBG'), ('invisible', 'JJ'), ('dying', 'VBG'), ('visible', 'JJ'), ('women', 'NNS'), ('survival', 'JJ'), ('strategies', 'NNS'), ('informal', 'JJ'), ('labour', 'JJ'), ('markets', 'NNS'), ('funda', 'VBP'), ('ustek', 'JJ'), ('spilda', 'NN'), ('details', 'NNS'), ('iiitb', 'VBP'), ('iiitb10100', 'NN'), ('iiitbangalore', 'NN'), ('iiitbtalks', 'NNS'), ('citaap', 'VBP'), ('womensurvivalstrategiespic', 'JJ'), ('twitter', 'NN'), ('com', 'NN'), ('ynxrfothfg', 'NN')]","['women', 'strategies', 'markets', 'spilda', 'details', 'iiitb10100', 'iiitbangalore', 'iiitbtalks', 'twitter', 'com', 'ynxrfothfg']",0,0,3
1237,"formal handing over of bionic yantra's robotic exoskeleton assisted rehabilitation system (rears) device to iiit bangalore. 

the video can be accessed here:
https://www.youtube.com/watch?v=-zwkqpmvktg …
#iiitb #iiitb10100 #iiitbangalore #bionicyantra #rears #intelligentdevice #rehabilitationpic.twitter.com/grsvtgfh6v",IIIT Bangalore,1222789753688297472,2020-01-30 07:52:50,"['IIITB', 'IIITB10100', 'IIITBangalore', 'BionicYantra', 'REARS', 'IntelligentDevice', 'Rehabilitationpic']",IIITB_official,1.0,3.0,1.0,0.0,Neutral,3,0.0022935779816513763,0.0003935458480913026,0.1533565128227347,Formal handing over of Bionic Yantra's Robotic Exoskeleton Assisted Rehabilitation System (REARS device to IIIT Bangalore The video can be accessed here: … #IIITB #IIITB10100 #IIITBangalore #BionicYantra #REARS #IntelligentDevice #Rehabilitationpic.twitter.com/GrSvTGfh6v,"['formal', 'handing', 'bionic', 'yantra', 'robotic', 'exoskeleton', 'assisted', 'rehabilitation', 'system', 'rears', 'device', 'iiit', 'bangalore', 'video', 'accessed', 'iiitb', 'iiitb10100', 'iiitbangalore', 'bionicyantra', 'rears', 'intelligentdevice', 'rehabilitationpic', 'twitter', 'com', 'grsvtgfh6v']","[('formal', 'JJ'), ('handing', 'VBG'), ('bionic', 'JJ'), ('yantra', 'JJ'), ('robotic', 'JJ'), ('exoskeleton', 'NN'), ('assisted', 'VBN'), ('rehabilitation', 'NN'), ('system', 'NN'), ('rears', 'VBZ'), ('device', 'RB'), ('iiit', 'JJ'), ('bangalore', 'NN'), ('video', 'NN'), ('accessed', 'VBD'), ('iiitb', 'JJ'), ('iiitb10100', 'NN'), ('iiitbangalore', 'NN'), ('bionicyantra', 'JJ'), ('rears', 'NNS'), ('intelligentdevice', 'JJ'), ('rehabilitationpic', 'VBP'), ('twitter', 'NN'), ('com', 'NN'), ('grsvtgfh6v', 'NN')]","['exoskeleton', 'rehabilitation', 'system', 'bangalore', 'video', 'iiitb10100', 'iiitbangalore', 'rears', 'twitter', 'com', 'grsvtgfh6v']",0,1,3
1238,heartiest congratulations prof. sadagopan!,Professor G R Sinha,1222661502772989952,2020-01-29 23:23:12,[],profgrsinha,0.0,1.0,,0.636,Positive,5,0.0,0.00013118194936376755,0.005247277974550702,Heartiest Congratulations Prof Sadagopan!,"['heartiest', 'congratulations', 'prof', 'sadagopan']","[('heartiest', 'JJS'), ('congratulations', 'NNS'), ('prof', 'VBP'), ('sadagopan', 'NN')]","['congratulations', 'sadagopan']",0,0,5
1239,wonderful! looking forward to the outcomes. hope the report is made public at the end of the term and is not dependent on approvals from the state cabinet or the ministry.,Srikanta,1222508995983728640,2020-01-29 13:17:12,[],parallelthought,0.0,0.0,,0.784,Positive,5,0.0,0.0,0.0,Wonderful Looking forward to the outcomes Hope the report is made public at the end of the term and is not dependent on approvals from the state cabinet or the ministry.,"['wonderful', 'looking', 'forward', 'outcomes', 'hope', 'report', 'made', 'public', 'end', 'term', 'dependent', 'approvals', 'state', 'cabinet', 'ministry']","[('wonderful', 'JJ'), ('looking', 'VBG'), ('forward', 'RB'), ('outcomes', 'NNS'), ('hope', 'VBP'), ('report', 'NN'), ('made', 'VBD'), ('public', 'JJ'), ('end', 'JJ'), ('term', 'NN'), ('dependent', 'JJ'), ('approvals', 'NNS'), ('state', 'NN'), ('cabinet', 'NN'), ('ministry', 'NN')]","['outcomes', 'report', 'term', 'approvals', 'state', 'cabinet', 'ministry']",0,0,5
1240,"the war of words already started.  the event is organized by debate club of #iiitb for #iiitbians.
#debate #warofwords #iiitbangalorepic.twitter.com/a8fbjun58m",IIIT Bangalore,1222481442036281344,2020-01-29 11:27:43,"['IIITB', 'IIITBians', 'debate', 'warofwords', 'IIITBangalorepic']",IIITB_official,0.0,1.0,1.0,-0.5994,Negative,1,0.0,0.00013118194936376755,0.005247277974550702,The War of Words already started The event is organized by debate club of #IIITB for #IIITBians. #debate #warofwords #IIITBangalorepic.twitter.com/A8fBJUN58m,"['war', 'words', 'already', 'started', 'event', 'organized', 'debate', 'club', 'iiitb', 'iiitbians', 'debate', 'warofwords', 'iiitbangalorepic', 'twitter', 'com', 'a8fbjun58m']","[('war', 'NN'), ('words', 'NNS'), ('already', 'RB'), ('started', 'VBD'), ('event', 'NN'), ('organized', 'VBN'), ('debate', 'NN'), ('club', 'NN'), ('iiitb', 'NN'), ('iiitbians', 'NNS'), ('debate', 'VBP'), ('warofwords', 'NNS'), ('iiitbangalorepic', 'VBP'), ('twitter', 'NN'), ('com', 'NN'), ('a8fbjun58m', 'NN')]","['war', 'words', 'event', 'debate', 'club', 'iiitb', 'iiitbians', 'warofwords', 'twitter', 'com', 'a8fbjun58m']",0,0,3
1241,"we are happy to inform that our director @ssadagopan has been honoured to be the chairman of higher education vision group, government of karnataka to design a 2040 blueprint for the state education system.
#iiitb10100 #iiitbangalore #highereducationvisiongrouppic.twitter.com/4ltrrq5ci2",IIIT Bangalore,1222453401843195904,2020-01-29 09:36:17,"['IIITB10100', 'IIITBangalore', 'HigherEducationVisionGrouppic']",IIITB_official,5.0,28.0,1.0,0.836,Positive,5,0.011467889908256881,0.0036730945821854912,0.8349971777828326,We are happy to inform that Our Director @SSadagopan has been honoured to be the Chairman of Higher Education Vision Group Government of Karnataka to Design a 2040 blueprint for the State Education System. #IIITB10100 #IIITBangalore #HigherEducationVisionGrouppic.twitter.com/4ltRRq5cI2,"['happy', 'inform', 'director', 'ssadagopan', 'honoured', 'chairman', 'higher', 'education', 'vision', 'group', 'government', 'karnataka', 'design', '2040', 'blueprint', 'state', 'education', 'system', 'iiitb10100', 'iiitbangalore', 'highereducationvisiongrouppic', 'twitter', 'com', '4ltrrq5ci2']","[('happy', 'JJ'), ('inform', 'NN'), ('director', 'NN'), ('ssadagopan', 'NN'), ('honoured', 'VBD'), ('chairman', 'NN'), ('higher', 'JJR'), ('education', 'NN'), ('vision', 'NN'), ('group', 'NN'), ('government', 'NN'), ('karnataka', 'VBD'), ('design', 'NN'), ('2040', 'CD'), ('blueprint', 'NN'), ('state', 'NN'), ('education', 'NN'), ('system', 'NN'), ('iiitb10100', 'JJ'), ('iiitbangalore', 'RB'), ('highereducationvisiongrouppic', 'JJ'), ('twitter', 'NN'), ('com', 'NN'), ('4ltrrq5ci2', 'CD')]","['inform', 'director', 'ssadagopan', 'chairman', 'education', 'vision', 'group', 'government', 'design', 'blueprint', 'state', 'education', 'system', 'twitter', 'com']",1,1,3
1242,"from april 1 st , the software would be available in government hospitals in karnataka...
#psychology #psychologsmagazine #psychologystudent #nimhans #iiitb #software #construction #datarecord #government #mentalhealth #karnataka #hospitals #treatments #mentalhealthrecordpic.twitter.com/xqhlisjdpk",Psychologs,1222433809431322624,2020-01-29 08:18:26,"['psychology', 'psychologsmagazine', 'psychologystudent', 'NIMHANS', 'IIITB', 'software', 'construction', 'datarecord', 'government', 'mentalhealth', 'karnataka', 'hospitals', 'treatments', 'mentalhealthrecordpic']",PsychologsIndia,0.0,1.0,,0.0,Neutral,3,0.0,0.00013118194936376755,0.005247277974550702,From April 1 st the software would be available in government hospitals in Karnataka... #psychology #psychologsmagazine #psychologystudent #NIMHANS #IIITB #software #construction #datarecord #government #mentalhealth #karnataka #hospitals #treatments #mentalhealthrecordpic.twitter.com/XqHLISjdPK,"['april', '1', 'st', 'software', 'would', 'available', 'government', 'hospitals', 'karnataka', 'psychology', 'psychologsmagazine', 'psychologystudent', 'nimhans', 'iiitb', 'software', 'construction', 'datarecord', 'government', 'mentalhealth', 'karnataka', 'hospitals', 'treatments', 'mentalhealthrecordpic', 'twitter', 'com', 'xqhlisjdpk']","[('april', 'RB'), ('1', 'CD'), ('st', 'NN'), ('software', 'NN'), ('would', 'MD'), ('available', 'JJ'), ('government', 'NN'), ('hospitals', 'NNS'), ('karnataka', 'VBP'), ('psychology', 'NN'), ('psychologsmagazine', 'NN'), ('psychologystudent', 'NN'), ('nimhans', 'NNS'), ('iiitb', 'VBP'), ('software', 'NN'), ('construction', 'NN'), ('datarecord', 'NN'), ('government', 'NN'), ('mentalhealth', 'NN'), ('karnataka', 'NN'), ('hospitals', 'NNS'), ('treatments', 'NNS'), ('mentalhealthrecordpic', 'VBP'), ('twitter', 'NN'), ('com', 'NN'), ('xqhlisjdpk', 'NN')]","['st', 'software', 'government', 'hospitals', 'psychology', 'psychologsmagazine', 'psychologystudent', 'nimhans', 'software', 'construction', 'datarecord', 'government', 'mentalhealth', 'karnataka', 'hospitals', 'treatments', 'twitter', 'com', 'xqhlisjdpk']",0,0,3
1243,"iiit bangalore presents the 5th iteration of its annual cultural fest - infin8 2020 scheduled to happen from 7 to 9 february 2020 

fore more details: http://tiny.cc/ao29iz 
#iiitb #iiitb10100 #iiitbangalore #infin82020 #toinfin8andbeyond #excitingeventpic.twitter.com/smvvxo8ntp",IIIT Bangalore,1222092247593709568,2020-01-28 09:41:11,"['IIITB', 'IIITB10100', 'IIITBangalore', 'Infin82020', 'ToInfin8AndBeyond', 'ExcitingEventpic']",IIITB_official,0.0,1.0,1.0,0.0,Neutral,3,0.0,0.00013118194936376755,0.005247277974550702,IIIT Bangalore presents the 5th iteration of its annual cultural fest Infin8 2020 scheduled to happen from 7 to 9 February 2020 Fore more details #IIITB #IIITB10100 #IIITBangalore #Infin82020 #ToInfin8AndBeyond #ExcitingEventpic.twitter.com/SMVvXo8NTP,"['iiit', 'bangalore', 'presents', '5th', 'iteration', 'annual', 'cultural', 'fest', 'infin8', '2020', 'scheduled', 'happen', '7', '9', 'february', '2020', 'fore', 'details', 'iiitb', 'iiitb10100', 'iiitbangalore', 'infin82020', 'toinfin8andbeyond', 'excitingeventpic', 'twitter', 'com', 'smvvxo8ntp']","[('iiit', 'NN'), ('bangalore', 'NN'), ('presents', 'NNS'), ('5th', 'CD'), ('iteration', 'NN'), ('annual', 'JJ'), ('cultural', 'JJ'), ('fest', 'JJS'), ('infin8', 'NN'), ('2020', 'CD'), ('scheduled', 'VBD'), ('happen', 'VB'), ('7', 'CD'), ('9', 'CD'), ('february', 'JJ'), ('2020', 'CD'), ('fore', 'NN'), ('details', 'NNS'), ('iiitb', 'VBP'), ('iiitb10100', 'NN'), ('iiitbangalore', 'NN'), ('infin82020', 'JJ'), ('toinfin8andbeyond', 'NN'), ('excitingeventpic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('smvvxo8ntp', 'NN')]","['iiit', 'bangalore', 'presents', 'iteration', 'infin8', 'fore', 'details', 'iiitb10100', 'iiitbangalore', 'toinfin8andbeyond', 'excitingeventpic', 'twitter', 'com', 'smvvxo8ntp']",0,0,3
1244,"on 27th january 2020, iiit bangalore and nimhans signed an mou for extending collaborations. 

this news is covered by deccan herald. 

the article can be accessed here:
https://www.deccanherald.com/city/innovations-galore-nimhans-and-iiitb-in-bengaluru-extend-mou-for-2-more-years-798772.html …
#iiitb #iiitb10100 #iiitbangalore #nimhans #mou #collaboration #deccanherald",IIIT Bangalore,1222051279532281856,2020-01-28 06:58:24,"['IIITB', 'IIITB10100', 'IIITBangalore', 'NIMHANS', 'MOU', 'Collaboration', 'DeccanHerald']",IIITB_official,2.0,4.0,1.0,0.0,Neutral,3,0.0045871559633027525,0.0005247277974550702,0.29621846969636795,On 27th January 2020 IIIT Bangalore and NIMHANS signed an MOU for extending collaborations This news is covered by Deccan Herald The article can be accessed here: … #IIITB #IIITB10100 #IIITBangalore #NIMHANS #MOU #Collaboration #DeccanHerald,"['27th', 'january', '2020', 'iiit', 'bangalore', 'nimhans', 'signed', 'mou', 'extending', 'collaborations', 'news', 'covered', 'deccan', 'herald', 'article', 'accessed', 'iiitb', 'iiitb10100', 'iiitbangalore', 'nimhans', 'mou', 'collaboration', 'deccanherald']","[('27th', 'CD'), ('january', 'JJ'), ('2020', 'CD'), ('iiit', 'NN'), ('bangalore', 'NN'), ('nimhans', 'NNS'), ('signed', 'VBD'), ('mou', 'RB'), ('extending', 'VBG'), ('collaborations', 'NNS'), ('news', 'NN'), ('covered', 'VBD'), ('deccan', 'JJ'), ('herald', 'NN'), ('article', 'NN'), ('accessed', 'VBD'), ('iiitb', 'JJ'), ('iiitb10100', 'NN'), ('iiitbangalore', 'NN'), ('nimhans', 'NNS'), ('mou', 'VBP'), ('collaboration', 'NN'), ('deccanherald', 'NN')]","['iiit', 'bangalore', 'nimhans', 'collaborations', 'news', 'herald', 'article', 'iiitb10100', 'iiitbangalore', 'nimhans', 'collaboration', 'deccanherald']",0,1,3
1245,"group photo of participants, faculty and team of c-sag - ""international workshop on advanced spatial analytics and deep learning for geospatial applications"" january 20-31, 2020 @iiitb_official @esriindia @esri @tcs @awscloud
@google @weathercompany @skymapglobalpic.twitter.com/lp7nyvvcdh",C-SAG,1222025255117418496,2020-01-28 05:14:59,[],csag_nias,2.0,5.0,,0.25,Positive,4,0.0045871559633027525,0.0006559097468188378,0.30146574767091866,"Group photo of participants faculty and team of C-SAG ""International Workshop on Advanced Spatial Analytics and Deep Learning for Geospatial Applications January 20-31 2020 @IIITB_official @EsriIndia @Esri @TCS @awscloud @Google @weathercompany @SkyMapGlobalpic.twitter.com/Lp7nYVvcDh","['group', 'photo', 'participants', 'faculty', 'team', 'c', 'sag', 'international', 'workshop', 'advanced', 'spatial', 'analytics', 'deep', 'learning', 'geospatial', 'applications', 'january', '20', '31', '2020', 'iiitb_official', 'esriindia', 'esri', 'tcs', 'awscloud', 'google', 'weathercompany', 'skymapglobalpic', 'twitter', 'com', 'lp7nyvvcdh']","[('group', 'NN'), ('photo', 'NN'), ('participants', 'NNS'), ('faculty', 'VBP'), ('team', 'NN'), ('c', 'NN'), ('sag', 'VBD'), ('international', 'JJ'), ('workshop', 'NN'), ('advanced', 'VBD'), ('spatial', 'JJ'), ('analytics', 'NNS'), ('deep', 'JJ'), ('learning', 'VBG'), ('geospatial', 'JJ'), ('applications', 'NNS'), ('january', 'JJ'), ('20', 'CD'), ('31', 'CD'), ('2020', 'CD'), ('iiitb_official', 'JJ'), ('esriindia', 'NN'), ('esri', 'NN'), ('tcs', 'NN'), ('awscloud', 'JJ'), ('google', 'NN'), ('weathercompany', 'NN'), ('skymapglobalpic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('lp7nyvvcdh', 'NN')]","['group', 'photo', 'participants', 'team', 'c', 'workshop', 'analytics', 'applications', 'esriindia', 'esri', 'tcs', 'google', 'weathercompany', 'skymapglobalpic', 'twitter', 'com', 'lp7nyvvcdh']",2,1,3
